scope_code,scope_name,year,series_id,series_name,value,status,source,source_url,source_note
FRA,France,2020,primary_balance,Primary balance,-7.6650,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2020,revenue,Revenue,52.7660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2020,primary_expenditure,Primary expenditure,60.4310,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2020,gross_debt,Gross debt,114.9090,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2020,net_debt,Net debt,101.6060,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2021,overall_balance,Overall balance,-6.5840,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2021,primary_balance,Primary balance,-5.2170,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2021,revenue,Revenue,52.8800,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2021,primary_expenditure,Primary expenditure,58.0970,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2021,gross_debt,Gross debt,112.7860,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2021,net_debt,Net debt,100.5340,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2022,overall_balance,Overall balance,-4.7370,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2022,primary_balance,Primary balance,-2.8610,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2022,revenue,Revenue,53.6910,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2022,primary_expenditure,Primary expenditure,56.5520,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2022,gross_debt,Gross debt,111.3640,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2022,net_debt,Net debt,101.0780,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2023,overall_balance,Overall balance,-5.4400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2023,primary_balance,Primary balance,-3.7400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2023,revenue,Revenue,51.3940,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2023,primary_expenditure,Primary expenditure,55.1340,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2023,gross_debt,Gross debt,109.6460,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2023,net_debt,Net debt,101.5400,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2024,overall_balance,Overall balance,-5.7880,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2024,primary_balance,Primary balance,-3.9870,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2024,revenue,Revenue,51.4700,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2024,primary_expenditure,Primary expenditure,55.4570,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2024,gross_debt,Gross debt,113.1710,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2024,net_debt,Net debt,105.0140,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2025,overall_balance,Overall balance,-5.1130,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2025,primary_balance,Primary balance,-3.1280,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2025,revenue,Revenue,52.3500,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2025,primary_expenditure,Primary expenditure,55.4780,estimate,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2025,gross_debt,Gross debt,115.9920,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2025,net_debt,Net debt,108.7970,estimate,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2026,overall_balance,Overall balance,-4.9410,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2026,primary_balance,Primary balance,-2.7110,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2026,revenue,Revenue,52.4230,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2026,primary_expenditure,Primary expenditure,55.1340,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2026,gross_debt,Gross debt,118.4040,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2026,net_debt,Net debt,110.2470,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2027,overall_balance,Overall balance,-4.7890,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2027,primary_balance,Primary balance,-2.3080,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2027,revenue,Revenue,52.6130,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2027,primary_expenditure,Primary expenditure,54.9210,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2027,gross_debt,Gross debt,120.4760,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2027,net_debt,Net debt,112.3190,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2028,overall_balance,Overall balance,-4.2600,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2028,primary_balance,Primary balance,-1.5760,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2028,revenue,Revenue,52.8030,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2028,primary_expenditure,Primary expenditure,54.3790,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2028,gross_debt,Gross debt,121.1130,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2028,net_debt,Net debt,112.9560,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2029,overall_balance,Overall balance,-3.8090,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2029,primary_balance,Primary balance,-0.9980,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2029,revenue,Revenue,52.9680,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2029,primary_expenditure,Primary expenditure,53.9660,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2029,gross_debt,Gross debt,121.3420,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2029,net_debt,Net debt,113.1850,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2030,overall_balance,Overall balance,-3.3560,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2030,primary_balance,Primary balance,-0.3130,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2030,revenue,Revenue,53.0780,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2030,primary_expenditure,Primary expenditure,53.3910,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2030,gross_debt,Gross debt,121.1800,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2030,net_debt,Net debt,113.0230,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2031,overall_balance,Overall balance,-2.8950,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2031,primary_balance,Primary balance,0.3880,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2031,revenue,Revenue,53.1890,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2031,primary_expenditure,Primary expenditure,52.8010,projection,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
FRA,France,2031,gross_debt,Gross debt,120.7360,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
FRA,France,2031,net_debt,Net debt,112.5790,projection,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1980,overall_balance,Overall balance,-2.8360,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1980,primary_balance,Primary balance,-0.6670,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1980,revenue,Revenue,36.2050,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1980,primary_expenditure,Primary expenditure,36.8720,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1980,gross_debt,Gross debt,42.5200,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1980,net_debt,Net debt,41.8230,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1981,overall_balance,Overall balance,-3.7640,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1981,primary_balance,Primary balance,-1.7610,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1981,revenue,Revenue,37.5760,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1981,primary_expenditure,Primary expenditure,39.3370,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1981,gross_debt,Gross debt,44.6680,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1981,net_debt,Net debt,44.0260,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1982,overall_balance,Overall balance,-2.2680,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1982,primary_balance,Primary balance,-0.5470,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1982,revenue,Revenue,38.5450,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1982,primary_expenditure,Primary expenditure,39.0920,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1982,gross_debt,Gross debt,42.9420,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1982,net_debt,Net debt,43.8000,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1983,overall_balance,Overall balance,-2.8660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1983,primary_balance,Primary balance,-0.7520,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1983,revenue,Revenue,37.1900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1983,primary_expenditure,Primary expenditure,37.9420,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1983,gross_debt,Gross debt,41.7510,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1983,net_debt,Net debt,42.3420,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1984,overall_balance,Overall balance,-3.1550,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1984,primary_balance,Primary balance,-0.5130,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1984,revenue,Revenue,37.0600,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1984,primary_expenditure,Primary expenditure,37.5730,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1984,gross_debt,Gross debt,42.1350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1984,net_debt,Net debt,42.8480,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1985,overall_balance,Overall balance,-2.4730,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1985,primary_balance,Primary balance,-0.1290,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1985,revenue,Revenue,36.8780,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1985,primary_expenditure,Primary expenditure,37.0070,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1985,gross_debt,Gross debt,41.2030,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1985,net_debt,Net debt,42.5080,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1986,overall_balance,Overall balance,-2.3300,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1986,primary_balance,Primary balance,0.0340,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1986,revenue,Revenue,35.9040,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1986,primary_expenditure,Primary expenditure,35.8700,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1986,gross_debt,Gross debt,41.1880,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1986,net_debt,Net debt,41.4160,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1987,overall_balance,Overall balance,-1.6670,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1987,primary_balance,Primary balance,0.6050,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1987,revenue,Revenue,34.7070,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1987,primary_expenditure,Primary expenditure,34.1020,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1987,gross_debt,Gross debt,39.1850,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1987,net_debt,Net debt,38.5380,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1988,overall_balance,Overall balance,0.2470,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1988,primary_balance,Primary balance,2.0970,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1988,revenue,Revenue,34.4280,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1988,primary_expenditure,Primary expenditure,32.3310,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1988,gross_debt,Gross debt,36.9690,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1988,net_debt,Net debt,34.7330,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1989,overall_balance,Overall balance,0.4760,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1989,primary_balance,Primary balance,2.1350,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1989,revenue,Revenue,34.1030,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1989,primary_expenditure,Primary expenditure,31.9680,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1989,gross_debt,Gross debt,32.4300,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1989,net_debt,Net debt,29.2710,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1990,overall_balance,Overall balance,-1.5300,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1990,primary_balance,Primary balance,0.1590,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1990,revenue,Revenue,33.3660,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1990,primary_expenditure,Primary expenditure,33.2070,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1990,gross_debt,Gross debt,28.3870,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1990,net_debt,Net debt,26.0520,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1991,overall_balance,Overall balance,-2.7570,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1991,primary_balance,Primary balance,-1.4310,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1991,revenue,Revenue,32.9920,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1991,primary_expenditure,Primary expenditure,34.4230,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
GBR,United Kingdom,1991,gross_debt,Gross debt,28.3930,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1991,net_debt,Net debt,25.1470,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1992,overall_balance,Overall balance,-5.3900,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1992,primary_balance,Primary balance,-4.0170,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1992,revenue,Revenue,32.2820,actual,IMF WEO,https://data.imf.org/Datasets/WEO,April 2026 vintage; general government; percent of GDP; Fiscal Monitor used only where WEO is unavailable.
GBR,United Kingdom,1992,primary_expenditure,Primary expenditure,36.2990,actual,IMF WEO / derived,https://data.imf.org/Datasets/WEO,Primary expenditure = revenue - primary balance.
