"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"2013-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.764,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2016-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.237,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2016-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.354,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2016-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.271,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2016-11-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.327,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2016-12-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.215,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-01-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.796,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-02-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.147,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.13,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.681,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-05-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.334,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.642,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.256,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-05-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.928,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.052,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.971,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.059,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.787,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2014-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.865,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-02-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.911,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",2.155,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.56,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-05-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.78,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.239,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.573,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.038,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.565,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.418,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-11-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.371,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2018-12-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.251,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-01-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.886,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-02-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.164,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.307,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.661,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-05-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.589,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.665,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.576,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.812,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.778,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-10-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.964,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-11-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.741,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2019-12-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.554,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-01-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.191,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-02-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.315,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-03-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.174,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-04-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.686,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-05-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",0.966,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.18,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.543,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-08-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.224,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2020-09-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.022,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-06-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.572,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
"2017-07-01","hicp_services_ex_volatiles_rates","hicp_services_ex_volatiles_qoq_saar","% QoQ SAAR","Euro Area",1.413,"left","%","Eurostat HICP / Legacy X-13/X-11","https://ec.europa.eu/eurostat/databrowser/product/view/prc_hicp_fpd?category=prc.prc_hicp.prc_hicp_ecoicop2","monthly","Services ex-volatiles = HICP services less air passenger transport, package holidays and accommodation services. ECOICOP ver.2 uses CP098 for package holidays from 2026. Seasonal adjustment uses the local X-13ARIMA-SEATS/X-11 method used for the other HICP legacy series."
